author,img_path,features
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_471.jpg,[1.2586793  0.465594   1.3675418  ... 0.54111403 0.34627545 0.06247508]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_650.jpg,[0.34489667 1.1302557  1.2317586  ... 0.01082705 1.1657448  1.9834671 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_355.jpg,[0.21430533 0.8964016  0.20636643 ... 1.0681009  0.6237862  0.2531104 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_568.jpg,[0.55310196 1.0712949  1.6074036  ... 0.0033703  1.3232437  0.02937456]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_457.jpg,[0.1269747  0.96112007 0.33266044 ... 0.35562685 0.3897579  0.07289828]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_209.jpg,[0.03261027 1.5005583  0.12475409 ... 3.6090913  2.0359192  0.5365528 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_166.jpg,[0.05703084 0.7372472  0.63752115 ... 0.         0.71694857 0.17005646]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_525.jpg,[0.47796923 0.12160101 0.32333302 ... 0.5323879  2.0563383  1.3709627 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_165.jpg,[0.33367753 0.75624037 1.0467875  ... 0.         0.20192209 0.19239454]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_256.jpg,[0.93577844 0.99944055 0.05766417 ... 0.18647778 0.41520908 0.0264926 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_558.jpg,[0.55115706 1.6428149  0.5163947  ... 0.68584806 0.5698688  0.07672076]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_63.jpg,[0.29244727 2.6656222  0.86291796 ... 0.01973977 2.69757    0.7845495 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_87.jpg,[0.07543276 0.92543477 0.37827766 ... 0.01102048 1.2405106  0.48911712]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_411.jpg,[0.02156159 0.77040213 0.31633294 ... 0.02661352 2.019131   0.        ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_567.jpg,[0.8687319  0.01730894 0.5574866  ... 0.01157963 0.3388657  0.21650054]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_242.jpg,[1.1702083  3.505047   0.9405084  ... 0.23887606 0.44154802 1.1765933 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_139.jpg,[1.1781983  0.48495248 0.1923567  ... 0.14204149 0.62491125 3.6123245 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_106.jpg,[0.21498446 0.24786523 0.26837558 ... 0.5516938  0.19485395 0.01757576]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_420.jpg,[0.20229746 1.9541636  0.04368048 ... 0.07283005 0.15142253 3.9527593 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_505.jpg,[0.04519205 2.1572154  0.803479   ... 0.23320937 1.4299281  1.0697933 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_317.jpg,[0.74494296 1.8955851  0.7126516  ... 0.06926505 3.0747268  0.25627503]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_398.jpg,[0.28641546 2.7758014  0.19830182 ... 0.47795492 0.5598598  0.7407415 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_120.jpg,"[8.8781130e-01 2.4567020e+00 9.4029504e-01 ... 2.1559729e-04 1.3205663e+00
 5.2409753e-04]"
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_648.jpg,[0.1387419  0.7557692  2.5249958  ... 0.20053215 1.0096295  0.760202  ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_541.jpg,[0.07217342 0.653481   0.12446325 ... 0.         0.8738079  0.10303747]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_574.jpg,[0.5281302  1.4589164  0.29074007 ... 0.         1.5622493  0.19886133]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_358.jpg,[0.27955478 1.8161789  0.8480986  ... 0.22325277 1.5576912  1.5039294 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_492.jpg,[0.17125072 0.65309376 0.01266199 ... 0.01071116 0.36041945 0.29174644]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_546.jpg,[0.9868552  0.42155546 0.74983454 ... 0.04510825 0.8987765  0.9133243 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_583.jpg,[0.16474745 2.13289    0.02873961 ... 0.8732429  0.6568871  1.3044941 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_485.jpg,[0.9732692  1.153066   0.80883753 ... 0.04583176 1.1493163  0.5764208 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_69.jpg,[0.3086086  0.23483229 0.7233707  ... 0.         0.22556153 0.294507  ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_153.jpg,[0.40191728 0.21036758 0.4060848  ... 0.09533183 1.3041587  0.7740899 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_563.jpg,[0.17133771 1.287048   0.40660822 ... 0.26529527 0.70558786 0.        ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_498.jpg,[0.0489371  0.46364212 0.41582707 ... 0.63588685 0.5883418  0.06066475]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_495.jpg,[0.24493618 4.0932097  0.2388915  ... 0.05804855 1.6950569  0.40561312]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_441.jpg,[0.5272748  1.4000173  0.05712687 ... 0.0818846  0.14805685 0.39007512]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_229.jpg,[0.9230586  1.7889092  0.23278995 ... 0.03192582 0.55035645 0.40376994]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_141.jpg,[0.1080049  2.6708896  0.00868619 ... 0.07060374 0.48266944 0.24606332]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_70.jpg,[0.59555924 3.463274   0.17268886 ... 0.04091693 1.7786973  0.35553756]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_248.jpg,[0.36469617 0.31741998 0.55080384 ... 0.3841528  1.1560543  0.223959  ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_303.jpg,[0.48817217 0.6754367  0.47464058 ... 0.00983084 1.782137   0.8171098 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_235.jpg,[1.5215423  0.3636898  0.3981524  ... 0.20880026 3.371771   0.08524419]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_664.jpg,[0.9398694  0.39352882 1.4735632  ... 0.16826713 0.02055393 0.08416574]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_18.jpg,[0.70198226 0.46531513 0.01700042 ... 1.4374264  1.0341313  1.14664   ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_509.jpg,[0.24079011 0.35296217 0.9366789  ... 0.09373607 1.645747   0.17694812]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_189.jpg,[0.9956551  0.5902733  0.00666624 ... 0.23751427 0.23087871 0.        ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_395.jpg,[0.45056742 1.2282028  1.0551015  ... 0.01332717 0.63831085 0.45879486]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_197.jpg,[0.         0.47887334 0.7501666  ... 0.22584708 0.05731528 0.04427141]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_245.jpg,[0.16135307 1.6323913  0.15253747 ... 0.07440721 1.7776169  0.17434065]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_455.jpg,[0.775775   4.3520355  1.7175996  ... 0.10045055 3.2275677  2.4067202 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_213.jpg,[0.29444954 0.5053215  0.18674377 ... 0.6566623  0.11686619 0.00163058]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_80.jpg,[0.02719676 0.6925724  0.3747842  ... 0.11794645 1.3118929  0.2573387 ]
Edgar_Degas,images/Edgar_Degas/Edgar_Degas_370.jpg,[0.41774732 1.3291062  0.5410286  ... 0.34642836 0.4224113  0.        ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_49.jpg,[0.5229625  2.2521124  0.5372876  ... 0.         0.9211001  0.19262065]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_58.jpg,[0.34631556 0.3657476  0.05734449 ... 0.45488474 1.203947   0.0272519 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_74.jpg,[0.00664433 0.03243793 0.1078274  ... 4.754496   0.6661313  0.1633395 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_1.jpg,[0.05761724 0.04043715 0.07519949 ... 0.14909182 1.0932817  0.43900165]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_7.jpg,[0.58865774 0.41601545 0.22649188 ... 0.04069869 1.2132652  0.11700089]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_86.jpg,[0.13855982 0.15145177 0.         ... 0.82674026 1.5886416  0.        ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_12.jpg,[1.8442907  1.861747   0.5607278  ... 3.5320203  0.21111928 0.37305185]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_81.jpg,[1.1474224  0.5909451  0.3205578  ... 0.         0.00313766 0.08693088]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_72.jpg,[1.5933422  0.29628778 0.0380073  ... 0.01462144 0.86002517 1.4196955 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_71.jpg,[0.40341607 1.1442939  0.         ... 0.02198315 1.8198646  0.4637135 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_21.jpg,[0.10230052 0.6040681  0.123643   ... 0.00164173 0.58487606 0.5891857 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_67.jpg,[0.18028629 0.31456298 0.43348196 ... 0.02524229 0.00381913 0.02551586]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_8.jpg,[0.3519488  0.27472085 0.26721078 ... 0.6281394  0.3222913  0.52770627]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_78.jpg,[4.942591   0.51698655 0.04139827 ... 0.73495406 1.6311969  0.21331719]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_44.jpg,[0.4538904  0.56019795 0.         ... 0.21524741 0.02971785 0.5228223 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_35.jpg,[0.1632067  1.3295972  0.         ... 0.04255786 1.8304715  0.3642931 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_40.jpg,[3.2371974  1.7348467  0.04405028 ... 0.00684687 3.902319   0.3396685 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_18.jpg,[1.670742   1.0562294  0.3291376  ... 0.63932544 3.1471837  0.06473424]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_56.jpg,[0.44024855 0.76467866 0.8134225  ... 0.         0.14128299 0.08027701]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_55.jpg,[0.08044241 1.7487111  0.19103606 ... 0.         1.151166   0.2657903 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_65.jpg,[0.1494156  1.053299   0.         ... 0.12822536 0.19093958 0.3751943 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_79.jpg,[1.7655032  0.98936313 0.1350275  ... 0.18410258 1.8447526  0.07232846]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_77.jpg,[1.5238085  0.29730165 0.19710833 ... 0.01654327 1.1495506  0.28837904]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_60.jpg,[0.17112859 0.36045077 0.         ... 0.02923689 0.20297925 0.3161294 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_2.jpg,[0.54990625 0.7109889  0.4497647  ... 0.01503327 0.03070812 1.6706187 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_14.jpg,[0.76790017 0.9907411  0.         ... 0.1100969  2.895399   0.        ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_42.jpg,[0.27569705 0.48378462 0.0140731  ... 0.53853387 0.8454314  0.76719993]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_36.jpg,[0.37815794 3.1866083  0.20721863 ... 0.0631999  0.97639465 2.0256274 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_29.jpg,[0.16213766 0.27381626 0.0916827  ... 3.0334568  0.6332409  0.04395953]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_57.jpg,[0.17867818 0.08138932 0.3175045  ... 0.         1.0825728  1.1820897 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_66.jpg,[0.05600056 0.6491676  0.         ... 0.03652681 0.530596   0.05347462]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_5.jpg,[0.51440805 0.8022182  0.37243468 ... 2.7726939  0.3469399  0.39003798]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_85.jpg,[1.6410294  0.02894717 0.13638102 ... 0.03087655 0.56102765 0.07615656]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_76.jpg,[3.849816   0.39806512 0.02041183 ... 0.15916839 0.18977095 0.4698199 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_30.jpg,[1.1340121  0.13031463 0.43231964 ... 0.         0.19434705 0.14455287]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_38.jpg,[0.44275367 0.4125728  0.9164347  ... 0.         1.1112641  0.06057283]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_88.jpg,[0.37841168 0.1777069  0.13374138 ... 0.8095519  0.50211483 0.04086201]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_61.jpg,[0.00161784 0.2851738  0.0018098  ... 0.1613918  0.5245392  0.3055795 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_48.jpg,[0.55544215 0.23992354 0.         ... 0.         2.1935492  0.28588766]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_33.jpg,[0.12175558 0.22538398 0.19752295 ... 0.23917268 0.         0.18533956]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_39.jpg,[0.15901779 0.8563811  0.04360798 ... 0.7903792  0.12420987 0.3466825 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_53.jpg,[0.14968973 1.162505   0.05713247 ... 0.         0.9138739  0.72777426]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_63.jpg,[0.27986926 1.9872526  0.00629012 ... 0.23581824 0.9253017  0.26480082]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_69.jpg,[1.2540902  0.47022566 0.06568386 ... 0.         0.00585208 0.1087329 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_68.jpg,[1.1386838  2.3746173  0.48383033 ... 0.00625088 0.16550562 0.2306796 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_62.jpg,[0.8563396  1.0284615  0.0823907  ... 1.591628   0.17509098 0.8792779 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_17.jpg,[0.38842586 1.7141266  0.0222218  ... 0.04438854 0.6566115  0.21494326]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_80.jpg,[0.6075718  0.16443536 0.02854744 ... 0.03321055 0.6268344  1.7301284 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_51.jpg,[0.53909904 0.6043234  0.72087765 ... 0.02182383 0.6270157  1.4811966 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_59.jpg,[3.0173848  0.18500406 0.5377193  ... 0.         1.1798253  0.8191829 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_37.jpg,[0.6742898  3.3332357  0.46420282 ... 0.06443291 1.0832164  1.5605128 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_26.jpg,[1.9135101  1.8115805  0.21051858 ... 0.01223282 2.7589278  1.9302422 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_83.jpg,[1.1363083  1.3268307  0.4507833  ... 0.00803712 0.06940031 0.44793147]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_50.jpg,[0.11736321 0.05864088 0.5522071  ... 0.02569803 0.02858119 0.09719142]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_10.jpg,[0.25860295 1.7007978  0.03803154 ... 0.         2.307496   1.2760347 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_24.jpg,[1.1621159  0.8233172  0.041783   ... 0.15673062 0.4710188  0.05393508]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_20.jpg,[0.9044347  1.6321467  0.01537323 ... 0.08607729 0.157329   0.05312425]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_15.jpg,[0.69974595 0.48454416 1.3539039  ... 0.00799197 0.2609727  0.10255969]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_41.jpg,[0.98369765 2.8066227  0.         ... 0.45854458 2.1430922  0.11788184]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_25.jpg,[0.37666273 0.37005576 0.1847638  ... 0.05684112 0.608858   0.00224047]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_52.jpg,[1.2251285  1.7327199  0.0136643  ... 0.03373325 0.56404793 0.09621529]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_13.jpg,[0.21962185 1.7813474  1.7182206  ... 0.         0.6990842  0.30420214]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_31.jpg,[0.04504674 0.12283012 0.35831025 ... 0.00751605 1.2444437  0.20555614]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_46.jpg,[0.24608518 0.98736674 0.06482625 ... 0.         1.2064149  0.        ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_75.jpg,[0.8224274  0.22213143 0.0032085  ... 0.         1.6986563  0.33114868]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_4.jpg,[0.04949383 1.5222046  0.23638122 ... 0.         0.71033645 0.27161103]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_11.jpg,[0.7678496  1.8959079  0.02030305 ... 0.40564248 1.5416272  0.2718147 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_19.jpg,"[4.5532864e-01 4.8444012e-01 8.2816905e-01 ... 1.9341823e-02 1.7290881e-01
 2.9415014e-04]"
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_6.jpg,[2.1366243  0.38315228 0.02735118 ... 0.18799081 0.19728756 0.7080176 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_84.jpg,[1.0015907  0.10737801 0.42709354 ... 0.526334   0.5522647  0.4429923 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_28.jpg,[0.84333014 0.21317545 0.22327201 ... 0.38974038 0.51037604 0.        ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_54.jpg,[0.4884209  1.141692   0.01125679 ... 0.3885005  0.29998663 1.1010711 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_70.jpg,[0.64347446 0.7842204  0.51425576 ... 0.13955171 2.3367627  0.5058145 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_87.jpg,[0.20283002 0.51442856 0.70670456 ... 4.417609   1.3058529  0.27589446]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_82.jpg,[0.         1.3057543  0.         ... 0.09452248 0.3942686  0.11625875]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_32.jpg,[0.01255435 0.5270568  0.37604827 ... 0.1452865  1.6744888  0.03229325]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_34.jpg,[0.18986577 0.2521842  0.08064921 ... 0.02569999 1.1679286  0.        ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_43.jpg,"[4.7508836e-01 1.0984547e+00 3.6460892e-04 ... 1.2728743e-01 1.3373033e+00
 2.3301838e-01]"
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_22.jpg,[0.45311028 0.05681675 0.3124565  ... 0.40406317 0.14956924 0.09079283]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_73.jpg,[0.338002   0.50396687 0.6122516  ... 0.         0.         0.41401997]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_45.jpg,[0.42223704 2.1410563  0.016493   ... 1.4567162  0.76681566 0.3285219 ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_27.jpg,[0.36178976 0.7851392  0.6028891  ... 0.3578152  0.03420739 0.28683367]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_16.jpg,[0.58212304 0.2893893  0.         ... 0.35006294 0.57903314 0.24574143]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_9.jpg,[0.5437898  0.6758077  0.29884827 ... 0.11581928 0.17491457 0.12184259]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_23.jpg,[0.42191252 2.475973   0.0589953  ... 0.78315765 0.03442509 0.02892199]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_64.jpg,[1.1318126  2.366425   0.24274121 ... 0.0723844  1.7641747  0.22077093]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_47.jpg,[0.26413885 1.2037779  0.73243463 ... 0.15800503 0.01751069 0.02732   ]
Vasiliy_Kandinskiy,images/Vasiliy_Kandinskiy/Vasiliy_Kandinskiy_3.jpg,[0.17172514 0.7467153  0.         ... 0.00408932 0.36550918 0.01822002]
Claude_Monet,images/Claude_Monet/Claude_Monet_71.jpg,[0.66608685 0.33215636 0.36366588 ... 1.0972087  0.         0.11593638]
Claude_Monet,images/Claude_Monet/Claude_Monet_23.jpg,[0.30213895 0.850176   0.01767762 ... 0.0363121  1.176736   0.        ]
Claude_Monet,images/Claude_Monet/Claude_Monet_38.jpg,[0.23829053 0.14382339 0.33343226 ... 0.14828613 0.3227382  0.        ]
Claude_Monet,images/Claude_Monet/Claude_Monet_30.jpg,[0.683379   1.6401567  0.135715   ... 0.19679874 0.05264871 0.16299434]
Claude_Monet,images/Claude_Monet/Claude_Monet_69.jpg,[1.037978   0.21123326 0.21820644 ... 0.         0.17349479 0.1833561 ]
Claude_Monet,images/Claude_Monet/Claude_Monet_56.jpg,[0.05471082 0.         0.61449474 ... 0.30987015 0.00502175 0.03409099]
Claude_Monet,images/Claude_Monet/Claude_Monet_29.jpg,[0.20794465 0.2092373  0.01900641 ... 0.00188403 0.         0.        ]
Claude_Monet,images/Claude_Monet/Claude_Monet_18.jpg,[0.30806142 0.04598872 0.         ... 0.03832979 0.03630774 0.00074768]
Claude_Monet,images/Claude_Monet/Claude_Monet_15.jpg,[0.87347895 0.04343284 1.4640136  ... 0.17252159 0.         0.1742632 ]
Claude_Monet,images/Claude_Monet/Claude_Monet_10.jpg,[0.23888496 0.44114697 0.48741025 ... 0.11933737 0.67844623 0.17970534]
Claude_Monet,images/Claude_Monet/Claude_Monet_54.jpg,[0.6329655  1.2450153  0.7289534  ... 0.38863105 0.15713166 0.19533697]
Claude_Monet,images/Claude_Monet/Claude_Monet_55.jpg,[0.23450314 0.20018974 0.01251957 ... 1.3830161  0.16556036 0.0022985 ]
Claude_Monet,images/Claude_Monet/Claude_Monet_36.jpg,[0.16856892 0.21574219 0.00214739 ... 0.         0.         0.0022084 ]
Claude_Monet,images/Claude_Monet/Claude_Monet_67.jpg,[0.17183043 0.43745276 0.03903924 ... 0.01694754 0.         0.        ]
Claude_Monet,images/Claude_Monet/Claude_Monet_60.jpg,[0.3957606  0.         0.02299651 ... 0.1091961  0.         0.24007781]
Claude_Monet,images/Claude_Monet/Claude_Monet_40.jpg,[0.13761812 1.7797917  0.52666986 ... 0.08614195 0.05551681 0.3586673 ]
Claude_Monet,images/Claude_Monet/Claude_Monet_47.jpg,[0.02330093 0.         0.07257488 ... 0.16930842 0.         0.11038394]
Claude_Monet,images/Claude_Monet/Claude_Monet_34.jpg,[0.03808074 0.09546082 0.2536914  ... 0.         0.05857683 0.01274131]
Claude_Monet,images/Claude_Monet/Claude_Monet_3.jpg,[0.49914047 1.9395194  0.24182428 ... 0.         0.01963304 0.23329365]
Claude_Monet,images/Claude_Monet/Claude_Monet_64.jpg,"[1.2556556e-01 7.0337331e-01 1.2840217e+00 ... 6.0973846e-04 6.0417688e-01
 8.2290298e-01]"
Claude_Monet,images/Claude_Monet/Claude_Monet_1.jpg,[0.04660503 0.1070234  0.5093512  ... 0.         0.3668596  0.03032809]
Claude_Monet,images/Claude_Monet/Claude_Monet_4.jpg,[0.11625817 0.91729486 0.06879973 ... 0.         0.01432706 0.        ]
